customer_id,year_month,month_key,mrr,is_active,is_churned
129,2026-02,20260201,48.22,1,0
129,2026-03,20260301,48.07,1,0
129,2026-04,20260401,48.06,1,0
129,2026-05,20260501,48.29,1,0
129,2026-06,20260601,47.9,1,0
130,2026-02,20260201,107.32,1,0
130,2026-03,20260301,106.73,1,0
130,2026-04,20260401,106.66,1,0
130,2026-05,20260501,106.86,1,0
130,2026-06,20260601,106.41,1,0
131,2026-04,20260401,121.09,1,0
131,2026-05,20260501,122.1,1,0
131,2026-06,20260601,121.56,1,0
132,2026-02,20260201,40.24,1,0
132,2026-03,20260301,40.17,1,0
132,2026-04,20260401,40.4,1,0
132,2026-05,20260501,40.1,1,0
132,2026-06,20260601,40.46,1,0
133,2026-03,20260301,42.88,1,0
133,2026-04,20260401,42.73,1,0
133,2026-05,20260501,43.15,1,0
133,2026-06,20260601,42.99,1,0
134,2026-02,20260201,44.83,1,0
134,2026-03,20260301,45.11,1,0
134,2026-04,20260401,44.89,1,0
134,2026-05,20260501,44.66,1,0
134,2026-06,20260601,44.68,1,0
135,2026-03,20260301,588.8,1,0
135,2026-04,20260401,586.27,1,0
135,2026-05,20260501,588.55,1,0
135,2026-06,20260601,592.84,1,0
136,2026-03,20260301,121.96,1,0
136,2026-04,20260401,122.32,1,0
136,2026-05,20260501,122.12,1,0
136,2026-06,20260601,121.52,1,0
137,2026-03,20260301,114.22,1,0
137,2026-04,20260401,113.3,1,0
137,2026-05,20260501,114.45,1,0
137,2026-06,20260601,114.65,1,0
138,2026-02,20260201,108.75,1,0
138,2026-03,20260301,108.91,1,0
138,2026-04,20260401,108.82,1,0
138,2026-05,20260501,108.53,1,0
138,2026-06,20260601,108.62,1,0
139,2026-02,20260201,1166.2,1,0
139,2026-03,20260301,1164.13,1,0
139,2026-04,20260401,1165.62,1,0
139,2026-05,20260501,1173.55,1,0
139,2026-06,20260601,1172.93,1,0
140,2026-03,20260301,112.92,1,0
140,2026-04,20260401,112.98,1,0
140,2026-05,20260501,113.68,1,0
140,2026-06,20260601,113.01,1,0
141,2026-03,20260301,587.75,1,0
141,2026-04,20260401,586.85,1,0
141,2026-05,20260501,586.61,1,0
141,2026-06,20260601,589.07,1,0
142,2026-03,20260301,52.16,1,0
142,2026-04,20260401,51.77,1,0
142,2026-05,20260501,52.24,1,0
142,2026-06,20260601,52.02,1,0
143,2026-02,20260201,43.86,1,0
143,2026-03,20260301,43.74,1,0
143,2026-04,20260401,43.65,1,0
143,2026-05,20260501,43.79,1,0
143,2026-06,20260601,43.55,1,0
144,2026-02,20260201,46.15,1,0
144,2026-03,20260301,45.73,1,0
144,2026-04,20260401,45.56,1,0
144,2026-05,20260501,45.93,1,0
144,2026-06,20260601,45.97,1,0
145,2026-02,20260201,44.43,1,0
145,2026-03,20260301,44.53,1,0
145,2026-04,20260401,44.37,1,0
145,2026-05,20260501,44.52,1,0
145,2026-06,20260601,44.74,1,0
146,2026-02,20260201,48.49,1,0
146,2026-03,20260301,48.77,1,0
146,2026-04,20260401,48.12,1,0
146,2026-05,20260501,48.8,1,0
146,2026-06,20260601,48.44,1,0
147,2026-04,20260401,1135.17,1,0
147,2026-05,20260501,1136.38,1,0
147,2026-06,20260601,1130.46,1,0
148,2026-02,20260201,47.28,1,0
148,2026-03,20260301,46.74,1,0
148,2026-04,20260401,47.26,1,0
148,2026-05,20260501,46.84,1,0
148,2026-06,20260601,47.06,1,0
149,2026-02,20260201,43.78,1,0
149,2026-03,20260301,43.35,1,0
149,2026-04,20260401,43.27,0,1
150,2026-02,20260201,51.66,1,0
150,2026-03,20260301,51.26,1,0
150,2026-04,20260401,51.3,1,0
150,2026-05,20260501,51.34,1,0
150,2026-06,20260601,51.14,1,0
151,2026-02,20260201,44.77,1,0
151,2026-03,20260301,44.39,1,0
151,2026-04,20260401,44.88,1,0
151,2026-05,20260501,44.61,1,0
151,2026-06,20260601,44.53,1,0
152,2026-03,20260301,42.81,1,0
152,2026-04,20260401,42.71,1,0
152,2026-05,20260501,42.42,1,0
152,2026-06,20260601,42.31,1,0
153,2026-03,20260301,127.58,1,0
153,2026-04,20260401,128.85,1,0
153,2026-05,20260501,128.38,1,0
153,2026-06,20260601,128.9,1,0
154,2026-04,20260401,104.39,1,0
154,2026-05,20260501,104.99,1,0
154,2026-06,20260601,104.85,1,0
155,2026-02,20260201,44.92,1,0
155,2026-03,20260301,45.11,1,0
155,2026-04,20260401,45.26,1,0
155,2026-05,20260501,44.74,1,0
155,2026-06,20260601,44.88,1,0
156,2026-02,20260201,42.77,1,0
156,2026-03,20260301,42.71,1,0
156,2026-04,20260401,42.49,1,0
156,2026-05,20260501,42.41,1,0
156,2026-06,20260601,42.58,1,0
157,2026-03,20260301,46.35,1,0
157,2026-04,20260401,46.06,1,0
157,2026-05,20260501,46.06,1,0
157,2026-06,20260601,45.99,1,0
158,2026-03,20260301,44.27,1,0
158,2026-04,20260401,44.64,1,0
158,2026-05,20260501,44.49,1,0
158,2026-06,20260601,44.33,1,0
159,2026-03,20260301,117.58,1,0
159,2026-04,20260401,117.33,1,0
159,2026-05,20260501,117.9,1,0
159,2026-06,20260601,117.43,1,0
160,2026-03,20260301,110.49,1,0
160,2026-04,20260401,111.09,1,0
160,2026-05,20260501,110.76,1,0
160,2026-06,20260601,111.62,1,0
161,2026-04,20260401,114.69,1,0
161,2026-05,20260501,114.39,1,0
161,2026-06,20260601,115.07,1,0
162,2026-03,20260301,50.5,1,0
162,2026-04,20260401,50.68,1,0
162,2026-05,20260501,50.66,1,0
162,2026-06,20260601,50.65,1,0
163,2026-03,20260301,109.86,1,0
163,2026-04,20260401,110.02,1,0
163,2026-05,20260501,110.14,1,0
163,2026-06,20260601,109.44,1,0
164,2026-04,20260401,51.04,1,0
164,2026-05,20260501,50.49,1,0
164,2026-06,20260601,50.56,1,0
165,2026-03,20260301,102.24,1,0
165,2026-04,20260401,102.2,1,0
165,2026-05,20260501,102.48,1,0
165,2026-06,20260601,101.31,1,0
166,2026-03,20260301,109.05,1,0
166,2026-04,20260401,110.28,1,0
166,2026-05,20260501,108.9,1,0
166,2026-06,20260601,109.51,1,0
167,2026-04,20260401,54.26,1,0
167,2026-05,20260501,53.81,1,0
167,2026-06,20260601,54.11,1,0
168,2026-03,20260301,47.75,1,0
168,2026-04,20260401,47.67,1,0
168,2026-05,20260501,47.8,1,0
168,2026-06,20260601,47.6,1,0
169,2026-03,20260301,105.74,1,0
169,2026-04,20260401,106.29,1,0
169,2026-05,20260501,106.29,1,0
169,2026-06,20260601,105.58,1,0
170,2026-03,20260301,112.87,1,0
170,2026-04,20260401,112.46,0,1
171,2026-03,20260301,41.05,1,0
171,2026-04,20260401,41.24,1,0
171,2026-05,20260501,41.22,1,0
171,2026-06,20260601,41.1,1,0
172,2026-03,20260301,1004.19,1,0
172,2026-04,20260401,1010.93,1,0
172,2026-05,20260501,1017.18,1,0
172,2026-06,20260601,1012.65,1,0
173,2026-04,20260401,43.75,1,0
173,2026-05,20260501,43.65,1,0
173,2026-06,20260601,43.22,1,0
174,2026-03,20260301,48.97,1,0
174,2026-04,20260401,49.01,1,0
174,2026-05,20260501,49.77,1,0
174,2026-06,20260601,49.26,1,0
175,2026-05,20260501,1460.93,1,0
175,2026-06,20260601,1460.7,1,0
176,2026-04,20260401,96.91,1,0
176,2026-05,20260501,97.32,1,0
176,2026-06,20260601,96.87,1,0
177,2026-04,20260401,51.82,1,0
177,2026-05,20260501,51.01,1,0
177,2026-06,20260601,51.73,1,0
178,2026-04,20260401,40.13,1,0
178,2026-05,20260501,39.9,1,0
178,2026-06,20260601,39.97,1,0
179,2026-03,20260301,107.34,1,0
179,2026-04,20260401,106.69,1,0
179,2026-05,20260501,107.2,1,0
179,2026-06,20260601,107.21,1,0
180,2026-04,20260401,45.14,1,0
180,2026-05,20260501,45.08,1,0
180,2026-06,20260601,45.05,1,0
181,2026-03,20260301,52.28,1,0
181,2026-04,20260401,52.18,1,0
181,2026-05,20260501,52.29,1,0
181,2026-06,20260601,51.97,1,0
182,2026-03,20260301,46.06,1,0
182,2026-04,20260401,45.61,1,0
182,2026-05,20260501,45.69,0,1
183,2026-04,20260401,1312.29,1,0
183,2026-05,20260501,1323.24,1,0
183,2026-06,20260601,1321.58,1,0
184,2026-04,20260401,43.97,1,0
184,2026-05,20260501,44.27,1,0
184,2026-06,20260601,44.01,1,0
185,2026-04,20260401,45.99,1,0
185,2026-05,20260501,45.89,0,1
186,2026-04,20260401,107.85,1,0
186,2026-05,20260501,107.72,1,0
186,2026-06,20260601,108.42,1,0
187,2026-04,20260401,41.69,1,0
187,2026-05,20260501,41.63,1,0
187,2026-06,20260601,41.83,1,0
188,2026-04,20260401,48.71,1,0
188,2026-05,20260501,48.74,1,0
188,2026-06,20260601,48.72,1,0
189,2026-04,20260401,1021.53,1,0
189,2026-05,20260501,1025.48,1,0
189,2026-06,20260601,1028.33,1,0
190,2026-04,20260401,98.89,1,0
190,2026-05,20260501,99.07,1,0
190,2026-06,20260601,99.05,1,0
191,2026-05,20260501,906.76,1,0
191,2026-06,20260601,902.02,1,0
192,2026-04,20260401,113.86,1,0
192,2026-05,20260501,113.57,0,1
193,2026-04,20260401,108.96,1,0
193,2026-05,20260501,110.13,0,1
194,2026-04,20260401,46.11,1,0
194,2026-05,20260501,46.69,1,0
194,2026-06,20260601,46.63,1,0
195,2026-04,20260401,49.34,1,0
195,2026-05,20260501,49.28,1,0
195,2026-06,20260601,49.19,1,0
196,2026-04,20260401,49.15,1,0
196,2026-05,20260501,48.87,1,0
196,2026-06,20260601,48.78,1,0
197,2026-05,20260501,108.36,1,0
197,2026-06,20260601,108.5,1,0
198,2026-04,20260401,51.21,1,0
198,2026-05,20260501,51.3,0,1
199,2026-04,20260401,44.45,1,0
199,2026-05,20260501,44.48,1,0
199,2026-06,20260601,44.17,1,0
200,2026-04,20260401,44.99,1,0
200,2026-05,20260501,44.52,1,0
200,2026-06,20260601,44.83,1,0
201,2026-04,20260401,117.67,1,0
201,2026-05,20260501,118.59,1,0
201,2026-06,20260601,118.06,1,0
202,2026-04,20260401,47.12,1,0
202,2026-05,20260501,47.18,1,0
202,2026-06,20260601,47.0,1,0
203,2026-04,20260401,109.64,1,0
203,2026-05,20260501,108.54,1,0
203,2026-06,20260601,109.26,1,0
204,2026-04,20260401,99.54,1,0
204,2026-05,20260501,100.09,1,0
204,2026-06,20260601,99.4,1,0
205,2026-04,20260401,46.44,1,0
205,2026-05,20260501,46.18,1,0
205,2026-06,20260601,46.31,1,0
206,2026-04,20260401,110.63,1,0
206,2026-05,20260501,109.85,1,0
206,2026-06,20260601,109.66,1,0
207,2026-05,20260501,111.92,1,0
207,2026-06,20260601,111.03,1,0
208,2026-05,20260501,116.89,1,0
208,2026-06,20260601,116.61,1,0
209,2026-04,20260401,43.99,1,0
209,2026-05,20260501,43.95,1,0
209,2026-06,20260601,43.98,1,0
210,2026-04,20260401,45.96,1,0
210,2026-05,20260501,46.17,1,0
210,2026-06,20260601,46.05,1,0
211,2026-04,20260401,108.88,1,0
211,2026-05,20260501,109.52,1,0
211,2026-06,20260601,110.03,1,0
212,2026-04,20260401,45.26,1,0
212,2026-05,20260501,45.1,1,0
212,2026-06,20260601,45.27,1,0
213,2026-04,20260401,94.26,1,0
213,2026-05,20260501,94.57,1,0
213,2026-06,20260601,94.62,1,0
214,2026-05,20260501,42.75,1,0
214,2026-06,20260601,43.13,1,0
215,2026-05,20260501,43.39,1,0
215,2026-06,20260601,43.27,1,0
216,2026-04,20260401,103.52,1,0
216,2026-05,20260501,103.32,1,0
216,2026-06,20260601,103.01,1,0
217,2026-04,20260401,48.19,1,0
217,2026-05,20260501,48.33,1,0
217,2026-06,20260601,48.46,1,0
218,2026-04,20260401,117.0,1,0
218,2026-05,20260501,116.38,1,0
218,2026-06,20260601,117.65,1,0
219,2026-05,20260501,51.49,1,0
219,2026-06,20260601,51.3,1,0
220,2026-04,20260401,45.24,1,0
220,2026-05,20260501,45.1,0,1
221,2026-05,20260501,46.32,1,0
221,2026-06,20260601,46.63,1,0
222,2026-04,20260401,51.44,1,0
222,2026-05,20260501,52.06,1,0
222,2026-06,20260601,51.42,1,0
223,2026-04,20260401,49.28,1,0
223,2026-05,20260501,49.61,1,0
223,2026-06,20260601,49.09,1,0
224,2026-04,20260401,43.04,1,0
224,2026-05,20260501,43.11,1,0
224,2026-06,20260601,43.07,1,0
225,2026-05,20260501,1426.87,1,0
225,2026-06,20260601,1417.81,1,0
226,2026-04,20260401,46.72,1,0
226,2026-05,20260501,46.92,1,0
226,2026-06,20260601,46.71,1,0
227,2026-05,20260501,45.31,1,0
227,2026-06,20260601,45.23,1,0
228,2026-04,20260401,113.55,1,0
228,2026-05,20260501,113.68,1,0
228,2026-06,20260601,113.53,1,0
229,2026-04,20260401,46.02,1,0
229,2026-05,20260501,46.24,1,0
229,2026-06,20260601,46.01,1,0
230,2026-04,20260401,49.06,1,0
230,2026-05,20260501,48.93,1,0
230,2026-06,20260601,48.99,1,0
231,2026-06,20260601,1199.17,1,0
232,2026-05,20260501,116.35,1,0
232,2026-06,20260601,117.19,1,0
233,2026-04,20260401,50.58,1,0
233,2026-05,20260501,50.6,1,0
233,2026-06,20260601,50.31,1,0
234,2026-05,20260501,110.35,1,0
234,2026-06,20260601,110.33,1,0
235,2026-04,20260401,120.67,1,0
235,2026-05,20260501,120.45,1,0
235,2026-06,20260601,120.72,1,0
236,2026-05,20260501,109.31,1,0
236,2026-06,20260601,109.35,1,0
237,2026-04,20260401,108.65,1,0
237,2026-05,20260501,107.32,1,0
237,2026-06,20260601,107.85,1,0
238,2026-05,20260501,41.44,1,0
238,2026-06,20260601,41.26,1,0
239,2026-05,20260501,123.62,1,0
239,2026-06,20260601,123.17,1,0
240,2026-05,20260501,43.13,1,0
240,2026-06,20260601,42.95,1,0
241,2026-04,20260401,42.6,1,0
241,2026-05,20260501,42.5,1,0
241,2026-06,20260601,42.71,1,0
242,2026-04,20260401,50.76,1,0
242,2026-05,20260501,51.02,1,0
242,2026-06,20260601,50.83,1,0
243,2026-05,20260501,120.41,1,0
243,2026-06,20260601,119.83,1,0
244,2026-05,20260501,110.65,1,0
244,2026-06,20260601,110.49,1,0
245,2026-05,20260501,46.08,1,0
245,2026-06,20260601,46.09,1,0
246,2026-05,20260501,48.19,1,0
246,2026-06,20260601,48.06,1,0
247,2026-05,20260501,48.11,1,0
247,2026-06,20260601,47.94,1,0
248,2026-05,20260501,49.83,1,0
248,2026-06,20260601,49.31,1,0
249,2026-04,20260401,45.61,1,0
249,2026-05,20260501,45.9,1,0
249,2026-06,20260601,46.08,1,0
250,2026-05,20260501,110.27,1,0
250,2026-06,20260601,111.34,1,0
251,2026-05,20260501,49.09,1,0
251,2026-06,20260601,49.34,1,0
252,2026-05,20260501,42.66,1,0
252,2026-06,20260601,42.55,1,0
253,2026-05,20260501,42.71,1,0
253,2026-06,20260601,42.5,1,0
254,2026-05,20260501,48.48,1,0
254,2026-06,20260601,48.4,1,0
255,2026-05,20260501,108.41,1,0
255,2026-06,20260601,108.5,1,0
256,2026-05,20260501,123.1,1,0
256,2026-06,20260601,123.75,1,0
257,2026-05,20260501,126.65,1,0
257,2026-06,20260601,126.94,1,0
258,2026-05,20260501,123.08,1,0
258,2026-06,20260601,123.1,1,0
259,2026-05,20260501,43.99,1,0
259,2026-06,20260601,44.07,1,0
260,2026-06,20260601,777.15,1,0
261,2026-06,20260601,1091.41,1,0
262,2026-06,20260601,111.01,1,0
263,2026-05,20260501,40.8,1,0
263,2026-06,20260601,40.76,1,0
264,2026-05,20260501,109.83,1,0
264,2026-06,20260601,110.12,1,0
265,2026-05,20260501,45.0,1,0
265,2026-06,20260601,45.0,1,0
266,2026-06,20260601,835.95,1,0
267,2026-05,20260501,568.95,1,0
267,2026-06,20260601,568.42,1,0
268,2026-05,20260501,38.66,1,0
268,2026-06,20260601,38.51,1,0
269,2026-06,20260601,1178.42,1,0
270,2026-05,20260501,44.13,1,0
270,2026-06,20260601,44.25,1,0
271,2026-05,20260501,51.76,1,0
271,2026-06,20260601,51.89,1,0
272,2026-06,20260601,43.01,1,0
273,2026-05,20260501,124.41,1,0
273,2026-06,20260601,124.41,1,0
274,2026-06,20260601,129.96,1,0
275,2026-05,20260501,865.26,1,0
275,2026-06,20260601,870.76,1,0
276,2026-06,20260601,1222.28,1,0
277,2026-05,20260501,44.04,1,0
277,2026-06,20260601,43.95,1,0
278,2026-06,20260601,48.18,1,0
279,2026-05,20260501,94.23,1,0
279,2026-06,20260601,94.18,1,0
280,2026-06,20260601,104.32,1,0
281,2026-05,20260501,44.46,1,0
281,2026-06,20260601,44.55,1,0
282,2026-05,20260501,106.66,1,0
282,2026-06,20260601,106.98,1,0
283,2026-06,20260601,97.9,1,0
284,2026-05,20260501,112.59,1,0
284,2026-06,20260601,112.9,1,0
285,2026-06,20260601,112.45,1,0
286,2026-05,20260501,40.44,1,0
286,2026-06,20260601,40.22,1,0
287,2026-06,20260601,1414.21,1,0
288,2026-05,20260501,112.45,1,0
288,2026-06,20260601,112.73,1,0
289,2026-05,20260501,112.6,1,0
289,2026-06,20260601,112.62,1,0
290,2026-05,20260501,111.66,1,0
290,2026-06,20260601,112.05,1,0
291,2026-05,20260501,1366.01,1,0
291,2026-06,20260601,1375.96,1,0
292,2026-05,20260501,112.46,1,0
292,2026-06,20260601,113.46,1,0
293,2026-05,20260501,43.59,1,0
293,2026-06,20260601,43.5,1,0
294,2026-06,20260601,501.57,1,0
295,2026-06,20260601,109.13,1,0
296,2026-06,20260601,100.62,1,0
297,2026-06,20260601,113.23,1,0
298,2026-05,20260501,110.62,1,0
298,2026-06,20260601,110.84,1,0
299,2026-06,20260601,97.71,1,0
300,2026-06,20260601,864.39,1,0
301,2026-06,20260601,117.38,1,0
302,2026-05,20260501,45.38,1,0
302,2026-06,20260601,45.7,1,0
303,2026-06,20260601,44.84,1,0
304,2026-06,20260601,45.68,1,0
305,2026-06,20260601,540.95,1,0
306,2026-06,20260601,1101.4,1,0
307,2026-06,20260601,110.56,1,0
308,2026-06,20260601,45.39,1,0
309,2026-06,20260601,46.81,1,0
310,2026-06,20260601,42.7,1,0
311,2026-06,20260601,110.21,1,0
312,2026-06,20260601,50.49,1,0
313,2026-06,20260601,52.53,1,0
314,2026-05,20260501,49.59,1,0
314,2026-06,20260601,49.57,1,0
315,2026-06,20260601,42.52,1,0
316,2026-06,20260601,44.54,1,0
317,2026-06,20260601,934.26,1,0
318,2026-06,20260601,101.32,1,0
319,2026-06,20260601,48.1,1,0
320,2026-06,20260601,42.67,1,0
321,2026-06,20260601,1513.33,1,0
322,2026-06,20260601,126.9,1,0
323,2026-06,20260601,760.87,1,0
324,2026-06,20260601,112.47,1,0
325,2026-06,20260601,48.8,1,0
326,2026-06,20260601,43.48,1,0
327,2026-06,20260601,112.43,1,0
328,2026-06,20260601,42.89,1,0
329,2026-06,20260601,107.89,1,0
330,2026-06,20260601,44.57,1,0
331,2026-06,20260601,45.07,1,0
332,2026-06,20260601,49.23,1,0
333,2026-06,20260601,117.04,1,0
334,2026-06,20260601,117.33,1,0
335,2026-06,20260601,124.81,1,0
336,2026-06,20260601,101.4,1,0
337,2026-06,20260601,103.56,1,0
338,2026-06,20260601,105.71,1,0
339,2026-06,20260601,113.2,1,0
340,2026-06,20260601,44.62,1,0
341,2026-06,20260601,100.17,1,0
342,2026-06,20260601,53.04,1,0
343,2026-06,20260601,121.29,1,0
344,2026-06,20260601,132.22,1,0
345,2026-06,20260601,98.77,1,0
346,2026-06,20260601,127.81,1,0
347,2026-06,20260601,118.79,1,0
348,2026-06,20260601,50.74,1,0
349,2026-06,20260601,45.39,1,0
350,2026-06,20260601,44.98,1,0
